loan_amnt,term,int_rate,installment,annual_inc,loan_status
12000.0, 36 months,12.69,402.54,60000.0,Fully Paid
16225.0, 60 months,19.52,425.55,122000.0,Fully Paid
8850.0, 36 months,16.99,315.49,40000.0,Charged Off
6000.0, 36 months,11.99,199.26,42238.32,Charged Off
12000.0, 36 months,14.49,413.0,43653.0,Fully Paid
3050.0, 36 months,12.29,101.73,40000.0,Charged Off
12000.0, 36 months,15.31,417.81,100000.0,Fully Paid
3850.0, 36 months,12.12,128.1,15000.0,Fully Paid
7500.0, 36 months,15.61,262.24,23559.24,Charged Off
27200.0, 36 months,9.67,873.46,130000.0,Fully Paid
2500.0, 36 months,8.67,79.12,36500.0,Fully Paid
8000.0, 36 months,12.69,268.36,62450.0,Fully Paid
21000.0, 36 months,13.67,714.37,85000.0,Charged Off
22900.0, 36 months,13.05,772.15,64800.0,Fully Paid
5000.0, 36 months,7.9,156.46,53038.0,Fully Paid
7500.0, 36 months,14.49,258.13,68000.0,Fully Paid
24000.0, 60 months,10.75,518.84,73000.0,Fully Paid
20000.0, 36 months,8.19,628.49,75000.0,Fully Paid
13075.0, 60 months,20.8,352.26,51456.0,Fully Paid
15000.0, 36 months,11.14,492.08,65000.0,Fully Paid
35000.0, 36 months,18.25,1269.73,95000.0,Fully Paid
7125.0, 36 months,15.61,249.13,46824.0,Charged Off
23000.0, 60 months,16.99,571.49,125000.0,Fully Paid
15000.0, 36 months,7.88,469.22,90084.0,Fully Paid
10000.0, 36 months,13.05,337.19,52000.0,Fully Paid
9600.0, 36 months,11.53,316.71,35000.0,Fully Paid
10000.0, 60 months,14.33,234.4,50000.0,Fully Paid
15000.0, 36 months,11.49,494.57,88000.0,Fully Paid
10000.0, 36 months,16.29,353.01,36000.0,Fully Paid
29100.0, 36 months,14.98,1008.48,65000.0,Fully Paid
9000.0, 36 months,13.99,307.56,68000.0,Fully Paid
9000.0, 36 months,14.64,310.41,61000.0,Fully Paid
12500.0, 36 months,12.85,420.28,42000.0,Fully Paid
10000.0, 36 months,10.64,325.69,70000.0,Fully Paid
20000.0, 36 months,13.99,683.46,72000.0,Charged Off
12000.0, 60 months,15.61,289.34,35000.0,Charged Off
23300.0, 36 months,19.99,865.8,65000.0,Fully Paid
5000.0, 36 months,15.88,175.49,42000.0,Fully Paid
25200.0, 36 months,5.32,758.9,103500.0,Fully Paid
9000.0, 36 months,6.03,273.92,44000.0,Fully Paid
8000.0, 36 months,9.99,258.1,14400.0,Charged Off
18000.0, 36 months,10.99,589.22,95000.0,Fully Paid
8000.0, 36 months,13.05,269.75,35000.0,Fully Paid
9600.0, 36 months,10.99,314.25,70000.0,Fully Paid
22000.0, 36 months,15.61,769.23,86000.0,Fully Paid
27650.0, 36 months,16.55,979.62,140000.0,Charged Off
26000.0, 36 months,19.19,955.56,65000.0,Fully Paid
13250.0, 36 months,10.64,431.54,47000.0,Fully Paid
15350.0, 36 months,7.89,480.24,80000.0,Fully Paid
4000.0, 36 months,7.62,124.65,49000.0,Fully Paid
12000.0, 36 months,12.99,404.27,39704.0,Fully Paid
30000.0, 36 months,10.16,970.28,85000.0,Fully Paid
35000.0, 36 months,17.57,1257.8,75000.0,Charged Off
10000.0, 36 months,17.27,357.88,475000.0,Fully Paid
6000.0, 36 months,8.9,190.52,50000.0,Fully Paid
16000.0, 36 months,10.74,521.86,69000.0,Fully Paid
10000.0, 36 months,15.95,351.33,71028.0,Charged Off
16000.0, 36 months,9.67,513.8,75000.0,Fully Paid
10050.0, 36 months,15.8,352.34,30000.0,Fully Paid
10000.0, 36 months,12.49,334.49,40000.0,Fully Paid
3000.0, 36 months,16.99,106.95,78000.0,Charged Off
8000.0, 36 months,6.97,246.91,27458.0,Fully Paid
20000.0, 60 months,12.59,450.88,85000.0,Fully Paid
14400.0, 36 months,13.67,489.86,58000.0,Fully Paid
35000.0, 60 months,12.29,783.7,140000.0,Fully Paid
9100.0, 36 months,12.39,303.95,30000.0,Fully Paid
15000.0, 60 months,20.49,401.51,70000.0,Fully Paid
25000.0, 36 months,8.39,787.92,77000.0,Fully Paid
15000.0, 36 months,16.29,529.51,72103.0,Fully Paid
8000.0, 36 months,12.69,268.36,32000.0,Charged Off
18000.0, 60 months,9.99,382.36,70000.0,Fully Paid
20000.0, 36 months,12.29,667.06,70000.0,Charged Off
5000.0, 36 months,14.65,172.48,13000.0,Fully Paid
24000.0, 60 months,14.49,564.56,68000.0,Fully Paid
16000.0, 36 months,19.05,586.91,70000.0,Charged Off
35000.0, 36 months,15.61,1223.77,170000.0,Fully Paid
12275.0, 60 months,21.18,333.33,35248.86,Fully Paid
18250.0, 60 months,21.97,503.74,70000.0,Fully Paid
4200.0, 36 months,12.99,141.5,39953.0,Fully Paid
12000.0, 36 months,13.33,406.24,42000.0,Fully Paid
30000.0, 60 months,18.99,778.06,125000.0,Charged Off
8000.0, 36 months,15.22,278.19,73672.0,Charged Off
5000.0, 36 months,13.99,170.87,50000.0,Charged Off
19200.0, 36 months,11.14,629.86,110000.0,Fully Paid
4800.0, 36 months,7.9,150.2,144000.0,Fully Paid
10000.0, 60 months,13.98,232.58,116000.0,Fully Paid
5850.0, 36 months,5.79,177.42,70000.0,Fully Paid
10000.0, 36 months,9.67,321.13,65000.0,Fully Paid
15000.0, 60 months,10.99,326.07,54000.0,Fully Paid
8400.0, 36 months,15.77,294.37,41000.0,Fully Paid
15000.0, 36 months,12.99,505.34,75000.0,Fully Paid
8500.0, 36 months,7.62,264.88,40000.0,Fully Paid
14000.0, 36 months,11.53,461.87,90000.0,Fully Paid
15600.0, 36 months,7.39,484.47,67500.0,Fully Paid
27675.0, 36 months,8.39,872.23,63000.0,Fully Paid
12000.0, 36 months,5.32,361.38,125000.0,Fully Paid
2000.0, 36 months,16.55,70.86,12000.0,Charged Off
15000.0, 36 months,6.39,458.99,110000.0,Fully Paid
24000.0, 60 months,15.22,573.74,54500.0,Charged Off
9450.0, 36 months,7.62,294.48,27000.0,Fully Paid
15000.0, 36 months,10.16,485.14,45000.0,Fully Paid
10800.0, 60 months,18.25,275.72,58520.0,Fully Paid
5000.0, 36 months,16.99,178.24,86000.0,Fully Paid
28100.0, 60 months,16.78,695.04,62500.0,Charged Off
10000.0, 36 months,14.65,344.95,43000.0,Fully Paid
18000.0, 36 months,9.67,578.03,76571.92,Fully Paid
15000.0, 36 months,14.99,519.91,88000.0,Fully Paid
22700.0, 36 months,6.03,690.89,100000.0,Fully Paid
9975.0, 36 months,11.44,328.66,30000.0,Fully Paid
12000.0, 60 months,15.31,287.44,59000.0,Fully Paid
20000.0, 36 months,6.62,614.08,150000.0,Charged Off
32000.0, 60 months,12.99,727.94,82000.0,Fully Paid
9000.0, 36 months,13.11,303.73,115000.0,Fully Paid
15000.0, 36 months,19.05,550.22,65000.0,Charged Off
9750.0, 36 months,13.11,329.04,30000.0,Fully Paid
8000.0, 60 months,10.0,169.98,24000.0,Fully Paid
6000.0, 36 months,14.33,206.03,76000.0,Charged Off
20000.0, 60 months,17.1,498.13,62000.0,Fully Paid
1800.0, 36 months,12.53,60.24,33048.0,Fully Paid
16000.0, 36 months,17.77,576.6,60000.0,Fully Paid
6000.0, 36 months,10.99,196.41,70000.0,Fully Paid
14700.0, 36 months,13.43,498.36,160000.0,Fully Paid
6000.0, 36 months,7.49,186.61,35000.0,Fully Paid
15000.0, 36 months,12.29,500.3,55000.0,Fully Paid
32000.0, 36 months,18.55,1165.73,90000.0,Fully Paid
20000.0, 60 months,16.99,496.95,100000.0,Charged Off
3825.0, 36 months,18.75,139.73,21000.0,Charged Off
16750.0, 60 months,16.55,412.24,48000.0,Fully Paid
2000.0, 36 months,11.49,65.95,45000.0,Charged Off
18000.0, 60 months,25.57,534.36,56650.0,Fully Paid
12000.0, 36 months,21.48,455.07,79000.0,Fully Paid
3000.0, 36 months,14.98,103.97,56121.24,Fully Paid
12000.0, 60 months,11.99,266.88,120000.0,Fully Paid
24000.0, 36 months,7.89,750.86,85000.0,Fully Paid
5500.0, 36 months,13.11,185.61,62500.0,Fully Paid
12525.0, 36 months,12.85,421.12,70000.0,Fully Paid
10000.0, 36 months,13.11,337.47,24832.0,Fully Paid
20800.0, 60 months,10.49,446.98,85000.0,Fully Paid
25000.0, 60 months,18.39,640.16,90000.0,Fully Paid
11200.0, 36 months,13.11,377.97,55000.0,Fully Paid
27000.0, 36 months,7.89,844.72,109000.0,Fully Paid
15000.0, 60 months,16.99,372.71,54600.0,Charged Off
10775.0, 36 months,15.31,375.16,40000.0,Fully Paid
10775.0, 36 months,14.49,370.84,30000.0,Fully Paid
28000.0, 36 months,8.18,879.75,155000.0,Fully Paid
13000.0, 36 months,7.62,405.1,120000.0,Fully Paid
16000.0, 60 months,16.2,390.8,43000.0,Fully Paid
15000.0, 36 months,13.99,512.6,53000.0,Charged Off
5000.0, 36 months,7.62,155.81,70000.0,Fully Paid
12000.0, 36 months,11.14,393.67,81000.0,Fully Paid
17850.0, 60 months,20.99,482.81,54000.0,Charged Off
5000.0, 36 months,11.47,164.81,20000.0,Fully Paid
8325.0, 36 months,15.31,289.86,37000.0,Fully Paid
20000.0, 36 months,13.11,674.94,120000.0,Fully Paid
9000.0, 36 months,10.99,294.61,69500.0,Fully Paid
10000.0, 36 months,14.33,343.39,75000.0,Charged Off
10000.0, 36 months,13.98,341.68,50000.0,Fully Paid
7000.0, 36 months,7.9,219.04,147000.0,Fully Paid
12000.0, 36 months,7.26,371.96,144000.0,Fully Paid
14000.0, 36 months,14.99,485.25,60000.0,Fully Paid
18000.0, 36 months,14.09,615.99,87000.0,Fully Paid
10000.0, 36 months,16.29,353.01,50000.0,Fully Paid
15000.0, 36 months,11.55,495.0,94000.0,Fully Paid
17000.0, 36 months,13.11,573.7,73000.0,Fully Paid
7200.0, 36 months,9.17,229.53,38000.0,Fully Paid
30000.0, 36 months,23.99,1176.83,110000.0,Fully Paid
14000.0, 36 months,14.47,481.69,80000.0,Fully Paid
20050.0, 60 months,19.52,525.87,100000.0,Fully Paid
21000.0, 60 months,14.3,491.91,100000.0,Fully Paid
8000.0, 36 months,18.49,291.19,90000.0,Fully Paid
20000.0, 36 months,7.9,625.81,47000.0,Fully Paid
17125.0, 36 months,10.99,560.57,81794.0,Fully Paid
5000.0, 36 months,9.17,159.4,90000.0,Fully Paid
5500.0, 36 months,18.25,199.53,40000.0,Fully Paid
12500.0, 36 months,17.86,451.03,76500.0,Fully Paid
16000.0, 36 months,17.76,576.52,83000.0,Fully Paid
11000.0, 36 months,15.68,385.02,50004.0,Fully Paid
9600.0, 36 months,21.0,361.69,89000.0,Fully Paid
32500.0, 60 months,12.99,739.31,142000.0,Fully Paid
16575.0, 36 months,14.99,574.5,70000.0,Fully Paid
7350.0, 36 months,19.52,271.36,35000.0,Charged Off
9625.0, 36 months,14.65,332.01,80000.0,Fully Paid
24000.0, 60 months,19.19,625.09,48000.0,Charged Off
13000.0, 36 months,11.47,428.51,103000.0,Fully Paid
6000.0, 36 months,14.33,206.03,40815.0,Fully Paid
6875.0, 36 months,13.99,234.94,78277.0,Fully Paid
9000.0, 36 months,15.31,313.36,40000.0,Fully Paid
10000.0, 36 months,15.8,350.59,75000.0,Charged Off
2000.0, 36 months,19.05,73.37,75000.0,Fully Paid
28500.0, 60 months,22.45,794.45,65000.0,Fully Paid
3600.0, 36 months,14.65,124.18,40000.0,Fully Paid
3000.0, 36 months,16.29,105.91,41000.0,Fully Paid
21000.0, 60 months,13.98,488.42,65000.0,Charged Off
8000.0, 36 months,13.05,269.75,58000.0,Fully Paid
9600.0, 36 months,12.85,322.77,62400.0,Fully Paid
19200.0, 60 months,7.89,388.3,80000.0,Fully Paid
24000.0, 60 months,19.04,623.11,60204.0,Charged Off
34500.0, 60 months,15.8,835.32,100500.0,Fully Paid
20000.0, 36 months,15.61,699.3,71000.0,Charged Off
18350.0, 60 months,14.49,431.65,65300.0,Fully Paid
34475.0, 36 months,9.25,1100.32,77000.0,Fully Paid
4000.0, 36 months,13.65,136.04,30000.0,Fully Paid
6000.0, 36 months,13.11,202.49,45000.0,Fully Paid
25000.0, 36 months,5.32,752.87,100000.0,Fully Paid
17600.0, 36 months,14.31,604.18,54000.0,Charged Off
21000.0, 36 months,6.03,639.15,120000.0,Fully Paid
8975.0, 36 months,16.29,316.83,30000.0,Charged Off
3000.0, 36 months,13.65,102.03,45000.0,Fully Paid
3000.0, 36 months,24.24,118.08,54000.0,Fully Paid
18200.0, 36 months,15.99,639.77,50592.0,Fully Paid
5000.0, 36 months,12.99,168.45,30000.0,Fully Paid
5000.0, 36 months,7.12,154.66,125000.0,Fully Paid
24375.0, 36 months,7.9,762.7,55000.0,Fully Paid
7000.0, 36 months,6.89,215.79,75000.0,Fully Paid
9000.0, 36 months,5.42,271.44,62000.0,Fully Paid
10875.0, 36 months,8.9,345.32,49000.0,Fully Paid
4800.0, 36 months,8.9,152.42,35000.0,Fully Paid
16000.0, 60 months,16.55,393.79,62000.0,Fully Paid
10000.0, 36 months,22.15,382.69,70000.0,Charged Off
10000.0, 36 months,14.46,344.02,100000.0,Fully Paid
20000.0, 60 months,7.88,266.39,234996.0,Fully Paid
25000.0, 36 months,8.19,785.61,91900.0,Fully Paid
8525.0, 36 months,9.17,271.77,38500.0,Fully Paid
25000.0, 60 months,20.31,666.67,64000.0,Fully Paid
10400.0, 60 months,12.99,236.58,53000.0,Fully Paid
24000.0, 36 months,11.67,793.37,158875.0,Fully Paid
20950.0, 36 months,10.64,682.32,48000.0,Fully Paid
24000.0, 36 months,7.9,750.97,60000.0,Fully Paid
23325.0, 36 months,10.99,763.53,56000.0,Fully Paid
27200.0, 36 months,8.39,857.26,248000.0,Fully Paid
4000.0, 36 months,17.27,143.15,23000.0,Fully Paid
24000.0, 36 months,13.99,820.15,71959.0,Fully Paid
7200.0, 36 months,19.52,265.83,26000.0,Fully Paid
10900.0, 36 months,12.12,362.67,65000.0,Fully Paid
15925.0, 60 months,18.55,409.18,43000.0,Charged Off
9600.0, 36 months,12.99,323.42,50000.0,Fully Paid
28775.0, 60 months,23.43,818.31,80000.0,Fully Paid
15475.0, 36 months,19.47,570.94,45000.0,Fully Paid
20125.0, 60 months,10.65,434.07,70000.0,Fully Paid
24000.0, 36 months,8.39,756.4,143000.0,Fully Paid
16950.0, 60 months,20.99,458.46,37000.0,Charged Off
8000.0, 36 months,12.29,266.83,75000.0,Charged Off
18000.0, 36 months,16.29,635.41,125000.0,Fully Paid
4500.0, 36 months,10.16,145.55,22000.0,Fully Paid
22000.0, 36 months,15.31,765.99,130000.0,Fully Paid
20000.0, 60 months,11.53,440.16,94000.0,Fully Paid
20000.0, 36 months,11.53,659.81,118000.0,Fully Paid
18000.0, 60 months,15.61,434.01,106000.0,Charged Off
20000.0, 36 months,6.54,62.87,69000.0,Fully Paid
27000.0, 60 months,23.32,766.12,140000.0,Charged Off
1500.0, 36 months,6.89,46.25,127000.0,Fully Paid
35000.0, 60 months,17.58,880.8,79000.0,Charged Off
12000.0, 36 months,19.52,443.04,70000.0,Fully Paid
3600.0, 36 months,9.99,116.15,60000.0,Fully Paid
7800.0, 36 months,16.49,276.12,62000.0,Fully Paid
8050.0, 36 months,14.72,277.96,67000.0,Fully Paid
35000.0, 60 months,20.49,936.86,280000.0,Fully Paid
3000.0, 36 months,14.99,103.99,40000.0,Fully Paid
15000.0, 36 months,7.12,463.98,175000.0,Fully Paid
6000.0, 36 months,9.49,192.17,30000.0,Fully Paid
1200.0, 36 months,7.66,37.42,60000.0,Fully Paid
17025.0, 36 months,15.61,595.28,42702.4,Fully Paid
5500.0, 36 months,15.61,192.31,63000.0,Fully Paid
6000.0, 36 months,9.76,192.93,50000.0,Fully Paid
10225.0, 60 months,20.99,276.57,49000.0,Charged Off
5000.0, 36 months,18.75,182.65,52000.0,Fully Paid
8500.0, 36 months,6.68,261.22,55000.0,Fully Paid
12000.0, 60 months,13.98,279.1,300000.0,Fully Paid
18000.0, 36 months,10.64,586.24,68500.0,Charged Off
18000.0, 36 months,13.11,607.45,41000.0,Fully Paid
21275.0, 36 months,14.65,733.87,81932.0,Fully Paid
15850.0, 36 months,8.67,501.6,37772.0,Fully Paid
3800.0, 36 months,13.11,128.24,17000.0,Charged Off
9000.0, 36 months,6.49,275.81,83000.0,Fully Paid
12000.0, 36 months,13.23,405.66,67000.0,Fully Paid
20000.0, 36 months,7.9,625.81,100000.0,Fully Paid
10000.0, 36 months,15.61,349.65,65000.0,Fully Paid
5000.0, 36 months,9.49,160.15,180000.0,Fully Paid
16000.0, 60 months,13.98,372.13,63000.0,Charged Off
29325.0, 60 months,12.49,659.61,105000.0,Fully Paid
25000.0, 36 months,13.48,848.11,155796.0,Fully Paid
35000.0, 60 months,21.98,966.27,375000.0,Charged Off
10000.0, 60 months,18.25,255.3,65000.0,Charged Off
28000.0, 36 months,7.69,873.42,100000.0,Fully Paid
5000.0, 36 months,13.67,170.09,52000.0,Fully Paid
10000.0, 60 months,10.99,217.38,60000.0,Fully Paid
9600.0, 36 months,12.69,322.04,40000.0,Fully Paid
30750.0, 36 months,17.76,1107.99,69000.0,Fully Paid
13200.0, 36 months,16.99,470.56,37000.0,Fully Paid
6625.0, 36 months,14.33,227.5,23000.0,Fully Paid
24000.0, 36 months,9.25,765.99,177000.0,Fully Paid
4525.0, 36 months,12.12,150.56,87000.0,Fully Paid
7500.0, 36 months,8.9,238.15,72231.0,Fully Paid
20000.0, 36 months,11.53,659.81,105000.0,Fully Paid
18000.0, 60 months,14.16,420.33,85300.0,Fully Paid
24000.0, 60 months,19.99,635.72,97760.0,Charged Off
24375.0, 60 months,18.55,626.29,88500.0,Fully Paid
12000.0, 60 months,16.29,293.67,75000.0,Fully Paid
16000.0, 36 months,13.35,541.81,65000.0,Fully Paid
7200.0, 36 months,12.99,242.57,80000.0,Fully Paid
17000.0, 60 months,17.57,427.73,60000.0,Fully Paid
5600.0, 36 months,7.69,174.69,96000.0,Fully Paid
18000.0, 36 months,13.11,607.45,55000.0,Fully Paid
13000.0, 36 months,6.49,398.38,67000.0,Fully Paid
16250.0, 36 months,12.42,543.0,53000.0,Charged Off
28200.0, 60 months,16.29,690.13,64000.0,Fully Paid
4800.0, 36 months,15.8,168.29,31200.0,Fully Paid
9500.0, 36 months,7.26,294.47,70000.0,Fully Paid
33000.0, 36 months,9.8,1061.73,97000.0,Fully Paid
2400.0, 36 months,10.16,77.63,50000.0,Fully Paid
16000.0, 36 months,11.14,524.89,70000.0,Fully Paid
15000.0, 36 months,7.69,467.91,80000.0,Fully Paid
18000.0, 36 months,14.33,618.09,40000.0,Fully Paid
10000.0, 60 months,13.98,232.58,43000.0,Charged Off
8400.0, 36 months,12.12,279.49,124526.0,Fully Paid
24575.0, 60 months,13.11,560.55,50000.0,Fully Paid
9600.0, 36 months,17.77,345.96,89000.0,Charged Off
15000.0, 36 months,6.99,463.09,69758.8,Fully Paid
21600.0, 60 months,24.5,627.68,110000.0,Charged Off
25000.0, 60 months,17.27,624.95,90000.0,Charged Off
6400.0, 36 months,10.99,209.5,25000.0,Fully Paid
8000.0, 36 months,12.99,269.52,59000.0,Charged Off
10000.0, 36 months,14.09,342.22,40000.0,Fully Paid
12000.0, 36 months,19.22,441.21,69000.0,Fully Paid
12500.0, 36 months,13.11,421.84,52000.0,Fully Paid
12000.0, 36 months,14.16,411.07,70000.0,Charged Off
22400.0, 60 months,14.98,532.66,75000.0,Fully Paid
12000.0, 36 months,11.71,396.92,62000.0,Fully Paid
14000.0, 36 months,11.14,459.28,55000.0,Fully Paid
9000.0, 36 months,13.11,303.73,53000.0,Fully Paid
16000.0, 36 months,9.71,514.1,80000.0,Fully Paid
24000.0, 60 months,14.49,564.56,98500.0,Fully Paid
35000.0, 36 months,14.3,1201.33,93730.0,Fully Paid
28000.0, 60 months,19.97,741.37,100000.0,Fully Paid
20275.0, 60 months,19.19,528.07,40596.0,Fully Paid
18000.0, 36 months,20.99,678.06,103520.0,Fully Paid
13000.0, 36 months,7.9,406.78,107256.0,Fully Paid
11250.0, 36 months,16.49,398.25,55000.0,Fully Paid
11500.0, 36 months,13.11,388.1,33900.0,Fully Paid
24000.0, 36 months,11.14,787.33,85500.0,Fully Paid
23000.0, 60 months,17.57,578.69,70000.0,Charged Off
28000.0, 60 months,11.14,610.75,120000.0,Fully Paid
21250.0, 60 months,14.27,497.43,36000.0,Charged Off
12000.0, 36 months,11.99,398.52,45000.0,Charged Off
17000.0, 36 months,14.47,584.91,80000.0,Fully Paid
27500.0, 60 months,9.99,584.16,64568.0,Fully Paid
10000.0, 36 months,17.27,357.88,35000.0,Fully Paid
9600.0, 60 months,10.37,205.73,36000.0,Fully Paid
7000.0, 36 months,18.55,255.01,30000.0,Fully Paid
9600.0, 36 months,8.39,302.56,60000.0,Fully Paid
20825.0, 60 months,19.99,551.62,62000.0,Charged Off
35000.0, 36 months,14.49,1204.57,230000.0,Fully Paid
30000.0, 36 months,18.99,1099.53,185000.0,Fully Paid
7100.0, 36 months,9.99,229.07,75000.0,Fully Paid
16000.0, 36 months,14.99,554.57,49500.0,Fully Paid
12375.0, 36 months,12.35,413.1,55000.0,Fully Paid
5575.0, 36 months,17.57,200.35,72400.0,Fully Paid
10000.0, 36 months,12.85,336.22,60000.0,Fully Paid
11500.0, 36 months,12.12,382.63,33000.0,Fully Paid
7000.0, 36 months,14.99,242.63,30000.0,Charged Off
20000.0, 36 months,11.99,664.2,160000.0,Fully Paid
15000.0, 36 months,9.76,482.32,65000.0,Charged Off
20000.0, 60 months,7.89,404.48,72000.0,Fully Paid
15000.0, 36 months,7.69,467.91,105000.0,Fully Paid
15000.0, 36 months,21.15,566.29,40000.0,Fully Paid
22000.0, 36 months,18.55,801.44,98600.0,Fully Paid
8000.0, 36 months,11.99,265.68,76000.0,Fully Paid
12000.0, 36 months,18.49,436.79,146000.0,Fully Paid
19125.0, 36 months,10.99,626.04,43514.64,Fully Paid
25000.0, 36 months,11.99,830.24,112000.0,Fully Paid
13825.0, 36 months,12.99,465.76,65000.0,Fully Paid
18000.0, 36 months,13.11,607.45,134000.0,Fully Paid
35000.0, 60 months,21.48,956.35,86000.0,Fully Paid
30000.0, 36 months,18.49,1091.97,83000.0,Fully Paid
8000.0, 36 months,10.15,258.71,40000.0,Fully Paid
4200.0, 36 months,16.55,148.81,65000.0,Fully Paid
5375.0, 36 months,11.99,178.51,35000.0,Charged Off
17000.0, 36 months,6.92,524.29,104000.0,Fully Paid
9700.0, 36 months,16.55,343.67,27000.0,Fully Paid
7000.0, 36 months,13.98,239.18,44480.0,Fully Paid
3000.0, 36 months,13.49,101.8,80000.0,Fully Paid
24000.0, 36 months,11.53,791.77,280000.0,Fully Paid
28000.0, 36 months,7.69,873.42,300000.0,Fully Paid
18400.0, 60 months,17.27,459.97,41141.0,Fully Paid
30000.0, 60 months,22.95,844.86,85000.0,Fully Paid
7000.0, 36 months,9.67,224.79,27000.0,Fully Paid
15000.0, 36 months,6.03,456.54,75000.0,Fully Paid
10000.0, 36 months,14.09,342.22,63000.0,Fully Paid
8500.0, 36 months,8.49,268.29,27000.0,Charged Off
13000.0, 36 months,10.74,424.01,28000.0,Charged Off
21600.0, 36 months,11.55,712.8,69000.0,Fully Paid
11000.0, 60 months,23.99,316.39,53000.0,Charged Off
14000.0, 36 months,13.11,472.46,60000.0,Fully Paid
4950.0, 36 months,18.85,181.08,17000.0,Fully Paid
21000.0, 36 months,11.55,693.0,110000.0,Fully Paid
26200.0, 60 months,12.99,596.0,100000.0,Fully Paid
6000.0, 36 months,10.0,193.61,79000.0,Fully Paid
12000.0, 36 months,11.67,396.69,30000.0,Fully Paid
10000.0, 36 months,19.05,366.82,70776.0,Charged Off
13000.0, 60 months,23.43,369.7,46000.0,Charged Off
11700.0, 36 months,13.11,394.84,35000.0,Fully Paid
20000.0, 60 months,11.44,439.25,64000.0,Fully Paid
8500.0, 36 months,7.9,265.97,38400.0,Fully Paid
7000.0, 36 months,10.74,228.32,35000.0,Fully Paid
30000.0, 36 months,16.55,1062.88,90000.0,Charged Off
11000.0, 36 months,14.46,378.42,150000.0,Fully Paid
12000.0, 36 months,13.11,404.97,85000.0,Fully Paid
21000.0, 36 months,6.03,639.15,140000.0,Fully Paid
19200.0, 36 months,12.12,638.82,156000.0,Fully Paid
9750.0, 36 months,12.99,328.47,72000.0,Fully Paid
10050.0, 36 months,12.12,334.39,30000.0,Fully Paid
1600.0, 36 months,17.57,57.5,95000.0,Fully Paid
12000.0, 36 months,7.39,372.67,45000.0,Fully Paid
11200.0, 60 months,15.61,270.05,33500.0,Charged Off
5600.0, 36 months,11.55,184.8,39000.0,Fully Paid
20000.0, 36 months,12.99,673.79,74827.0,Charged Off
20000.0, 36 months,17.74,720.42,200000.0,Charged Off
7200.0, 36 months,6.49,220.65,28000.0,Fully Paid
10500.0, 60 months,15.59,253.06,145000.0,Charged Off
10000.0, 36 months,16.29,353.01,25000.0,Charged Off
16000.0, 60 months,17.57,402.57,50000.0,Fully Paid
